order_id,order_date,customer_id,customer_name,age,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,sales_amount,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship,year,month,year_month,quarter,day_of_week,age_group,profit_margin_pct
ORD-01710,2022-02-01,CUST45078,Priya Reddy,36,Male,North,Chandigarh,Electronics,Smartwatch,1,21382.9,0.19,17320.15,1757.16,13.65,Cash on Delivery,5.0,False,Delivered,6,2022,2,2022-02,2022Q1,Tuesday,36-50,10.15
ORD-02303,2022-09-27,CUST73687,Shreya Iyer,35,Male,West,Pune,Furniture,Bed Frame,6,4727.2,0.3,19854.24,6128.52,85.09,Net Banking,5.0,False,Shipped,9,2022,9,2022-09,2022Q3,Tuesday,26-35,30.87
ORD-02596,2023-02-01,CUST81623,Nikhil Mehta,23,Other,Central,Raipur,Books,Fiction Novel,4,246.31,0.32,669.96,214.73,54.41,UPI,3.0,False,Delivered,9,2023,2,2023-02,2023Q1,Wednesday,18-25,32.05
ORD-01373,2021-09-11,CUST56843,Aarav Singh,31,Female,North,Delhi,Electronics,Smartphone,2,20652.77,0.17,34283.6,2449.77,46.55,Credit Card,1.0,False,Delivered,3,2021,9,2021-09,2021Q3,Saturday,26-35,7.15
ORD-01358,2021-09-04,CUST24273,Ananya Singh,35,Female,South,Kochi,Clothing,Jeans,2,3281.01,0.19,5315.24,1625.36,83.74,Credit Card,2.0,False,Delivered,9,2021,9,2021-09,2021Q3,Saturday,26-35,30.58
ORD-02472,2022-12-08,CUST85179,Shreya Iyer,40,Male,Central,Indore,Clothing,Kurta,8,3539.5,0.23,21803.32,6353.82,60.26,Net Banking,4.0,False,Cancelled,9,2022,12,2022-12,2022Q4,Thursday,36-50,29.14
ORD-03876,2024-08-08,CUST87444,Karan Kumar,32,Female,East,Guwahati,Electronics,Laptop,5,60299.29,0.07,280391.7,12487.67,49.76,UPI,1.0,False,Delivered,4,2024,8,2024-08,2024Q3,Thursday,26-35,4.45
ORD-02435,2022-11-22,CUST20967,Amit Sharma,36,Female,Central,Indore,Sports,Cricket Bat,9,8072.68,0.11,64662.17,10192.2,56.59,UPI,1.0,False,Delivered,8,2022,11,2022-11,2022Q4,Tuesday,36-50,15.76
ORD-02722,2023-03-26,CUST57029,Meera Reddy,28,Male,East,Patna,Groceries,Cooking Oil,10,241.98,0.28,1742.26,137.71,54.31,Credit Card,5.0,False,Cancelled,4,2023,3,2023-03,2023Q1,Sunday,26-35,7.9
ORD-01260,2021-07-23,CUST55880,Aarav Mishra,32,Male,East,Kolkata,Beauty,Shampoo,3,676.4,0.31,1400.15,671.9,89.11,EMI,3.0,False,Delivered,7,2021,7,2021-07,2021Q3,Friday,26-35,47.99
ORD-03688,2024-05-21,CUST87861,Sanjay Mishra,18,Other,East,Patna,Furniture,Sofa,3,27654.89,0.07,77157.14,47884.94,88.4,UPI,3.0,False,Delivered,7,2024,5,2024-05,2024Q2,Tuesday,18-25,62.06
ORD-03284,2023-11-18,CUST26543,Nikhil Mishra,37,Male,South,Bangalore,Beauty,Lipstick,3,1910.31,0.38,3553.18,1686.07,72.57,Cash on Delivery,5.0,False,Pending,8,2023,11,2023-11,2023Q4,Saturday,36-50,47.45
ORD-02889,2023-06-04,CUST93642,Karan Singh,33,Female,North,Chandigarh,Furniture,Sofa,5,11967.38,0.07,55648.32,3429.62,76.83,Debit Card,1.0,False,Cancelled,2,2023,6,2023-06,2023Q2,Sunday,26-35,6.16
ORD-02509,2022-12-25,CUST45867,Shreya Rao,25,Male,North,Amritsar,Clothing,Dress,10,1001.16,0.39,6107.08,1751.33,70.65,Credit Card,3.0,False,Delivered,2,2022,12,2022-12,2022Q4,Sunday,18-25,28.68
ORD-03833,2024-07-24,CUST19407,Shreya Kapoor,39,Other,West,Surat,Sports,Dumbbells,9,7643.25,0.12,60534.54,26038.27,62.54,Debit Card,3.0,False,Delivered,7,2024,7,2024-07,2024Q3,Wednesday,36-50,43.01
ORD-02473,2022-12-08,CUST36383,Sunita Chatterjee,47,Male,East,Guwahati,Clothing,Jacket,8,2955.05,0.0,23640.4,7242.27,69.25,UPI,4.0,False,Delivered,1,2022,12,2022-12,2022Q4,Thursday,36-50,30.64
ORD-02225,2022-08-28,CUST76092,Amit Iyer,33,Other,West,Surat,Groceries,Tea,6,497.75,0.39,1821.76,216.67,65.8,Cash on Delivery,1.0,False,Pending,3,2022,8,2022-08,2022Q3,Sunday,26-35,11.89
ORD-01943,2022-05-08,CUST27635,Arjun Chatterjee,36,Female,West,Ahmedabad,Sports,Tennis Racket,4,9134.37,0.29,25941.61,8944.34,65.47,Net Banking,5.0,False,Delivered,4,2022,5,2022-05,2022Q2,Sunday,36-50,34.48
ORD-02312,2022-10-01,CUST81714,Rohan Kumar,32,FEMALE,East,Patna,Beauty,Shampoo,10,909.09,0.29,6454.54,3214.22,86.69,Cash on Delivery,2.0,False,Delivered,4,2022,10,2022-10,2022Q4,Saturday,26-35,49.8
ORD-01416,2021-09-30,CUST53700,Aditya Chatterjee,35,Other,North,Ludhiana,Groceries,Tea,4,98.95,0.15,336.43,31.72,78.47,Net Banking,1.0,True,Returned,4,2021,9,2021-09,2021Q3,Thursday,26-35,9.43
ORD-03584,2024-04-09,CUST44948,Meera Bose,29,f,West,Mumbai,Books,Self-Help Book,8,807.8,0.01,6397.78,3435.69,55.12,Net Banking,5.0,True,Returned,10,2024,4,2024-04,2024Q2,Tuesday,26-35,53.7
ORD-02320,2022-10-05,CUST01629,Sanjay Patel,20,Male,North,Amritsar,Furniture,Desk,9,14626.63,0.32,89514.98,31885.26,43.74,Net Banking,5.0,False,Delivered,1,2022,10,2022-10,2022Q4,Wednesday,18-25,35.62
ORD-00477,2020-07-29,CUST11769,Kavya Rao,29,Female,North,Chandigarh,Groceries,Dal (1kg),9,171.9,0.03,1500.69,139.65,79.37,Debit Card,3.0,False,Delivered,9,2020,7,2020-07,2020Q3,Wednesday,26-35,9.31
ORD-01470,2021-10-24,CUST64854,Ananya Mehta,15,Male,Central,Indore,Beauty,Lipstick,5,1406.35,0.15,5976.99,3427.48,71.58,Cash on Delivery,3.0,False,Cancelled,1,2021,10,2021-10,2021Q4,Sunday,18-25,57.34
ORD-02902,2023-06-08,CUST92378,Aarav Patel,37,Other,Central,Nagpur,Sports,Cycle,1,5089.72,0.06,4784.34,2163.06,48.55,Cash on Delivery,3.0,False,Delivered,6,2023,6,2023-06,2023Q2,Thursday,36-50,45.21
ORD-02493,2022-12-18,CUST53174,Priya Bose,33,M,East,Patna,Groceries,Dal (1kg),8,117.88,0.37,594.12,41.29,88.62,Net Banking,1.0,True,Returned,3,2022,12,2022-12,2022Q4,Sunday,26-35,6.95
ORD-01625,2021-12-26,CUST55070,Nikhil Verma,38,Female,West,Mumbai,Clothing,Saree,9,3852.76,0.08,31900.85,7426.65,50.19,Credit Card,5.0,False,Delivered,9,2021,12,2021-12,2021Q4,Sunday,36-50,23.28
ORD-00641,2020-10-13,CUST42461,Vikram Verma,26,Other,Central,Indore,Sports,Cycle,10,2882.0,0.03,27955.4,5947.27,58.31,EMI,5.0,False,Delivered,9,2020,10,2020-10,2020Q4,Tuesday,26-35,21.27
ORD-01828,2022-03-19,CUST21183,Karan Joshi,50,Male,East,Patna,Furniture,Wardrobe,6,14556.36,0.03,84718.02,38970.92,88.32,EMI,3.0,False,Delivered,9,2022,3,2022-03,2022Q1,Saturday,36-50,46.0
ORD-01958,2022-05-15,CUST44438,Rahul Mehta,27,Other,West,Surat,Groceries,Flour,7,92.16,0.12,567.71,53.74,65.93,Cash on Delivery,3.0,False,Delivered,2,2022,5,2022-05,2022Q2,Sunday,26-35,9.47
ORD-00380,2020-06-10,CUST14649,Karan Verma,34,Other,Central,Bhopal,Sports,Tennis Racket,3,6440.36,0.07,17968.6,4999.4,42.43,Credit Card,4.0,False,Delivered,8,2020,6,2020-06,2020Q2,Wednesday,26-35,27.82
ORD-00184,2020-03-22,CUST00684,Ananya Das,27,Other,South,Kochi,Furniture,Wardrobe,2,25170.77,0.27,36749.32,9365.38,87.67,Cash on Delivery,3.0,False,Delivered,10,2020,3,2020-03,2020Q1,Sunday,26-35,25.48
ORD-04024,2024-10-12,CUST40456,Karan Gupta,50,Female,Central,Indore,Electronics,Headphones,4,40360.7,0.05,153370.66,25030.4,36.28,Debit Card,1.0,False,Delivered,10,2024,10,2024-10,2024Q4,Saturday,36-50,16.32
ORD-02964,2023-07-07,CUST46382,Aarav Das,39,Male,West,Surat,Sports,Cycle,8,3387.86,0.24,20598.19,7208.56,47.15,Cash on Delivery,5.0,True,Returned,7,2023,7,2023-07,2023Q3,Friday,36-50,35.0
ORD-04070,2024-10-30,CUST44343,Rohan Sharma,24,Male,East,Bhubaneswar,Clothing,Jeans,5,1995.56,0.39,6086.46,614.77,64.19,Debit Card,2.0,False,Delivered,3,2024,10,2024-10,2024Q4,Wednesday,18-25,10.1
ORD-00899,2021-02-08,CUST12934,Ananya Joshi,20,Other,West,Mumbai,Clothing,Dress,4,781.53,0.03,3032.34,1255.07,61.02,UPI,5.0,False,Delivered,7,2021,2,2021-02,2021Q1,Monday,18-25,41.39
ORD-01931,2022-05-03,CUST56329,Amit Shah,36,Other,Central,Indore,Electronics,Laptop,9,58361.52,0.14,451718.16,75288.8,48.7,Cash on Delivery,3.0,False,Delivered,6,2022,5,2022-05,2022Q2,Tuesday,36-50,16.67
ORD-01271,2021-07-28,CUST89833,Shreya Chatterjee,50,Other,Central,Raipur,Books,Biography,9,303.28,0.16,2292.8,1428.88,66.69,EMI,3.0,False,Cancelled,6,2021,7,2021-07,2021Q3,Wednesday,36-50,62.32
ORD-02502,2022-12-22,CUST57769,Kavya Shah,21,Female,North,Amritsar,Electronics,Tablet,5,48591.01,0.14,208941.34,14342.24,67.81,Debit Card,5.0,False,Delivered,2,2022,12,2022-12,2022Q4,Thursday,18-25,6.86
ORD-02471,2022-12-07,CUST13297,Nikhil Gupta,35,Other,Central,Indore,Groceries,Sugar,1,211.63,0.34,139.68,8.8,38.35,Net Banking,3.0,False,Delivered,6,2022,12,2022-12,2022Q4,Wednesday,26-35,6.3
ORD-00278,2020-05-03,CUST14008,Sanjay Reddy,37,Other,East,Guwahati,Beauty,Perfume,4,206.46,0.08,759.77,232.93,62.51,Debit Card,1.0,False,Delivered,9,2020,5,2020-05,2020Q2,Sunday,36-50,30.66
ORD-01585,2021-12-09,CUST80517,Meera Pillai,25,Female,East,Patna,Sports,Yoga Mat,6,12768.97,0.03,74315.41,14418.02,94.15,Debit Card,5.0,False,Delivered,2,2021,12,2021-12,2021Q4,Thursday,18-25,19.4
ORD-03822,2024-07-20,CUST66429,Ritu Iyer,20,Female,West,Ahmedabad,Books,Fiction Novel,9,872.17,0.28,5651.66,3131.98,23.1,Cash on Delivery,2.0,False,Delivered,4,2024,7,2024-07,2024Q3,Saturday,18-25,55.42
ORD-01043,2021-04-18,CUST85718,Amit Rao,44,Female,South,Bangalore,Sports,Dumbbells,1,736.98,0.23,567.47,150.92,65.86,Credit Card,1.0,True,Returned,7,2021,4,2021-04,2021Q2,Sunday,36-50,26.6
ORD-03219,2023-10-24,CUST75320,Ananya Bose,33,m,East,Patna,Beauty,Hair Oil,4,1214.7,0.35,3158.22,1134.31,101.88,EMI,4.0,False,Delivered,4,2023,10,2023-10,2023Q4,Tuesday,26-35,35.92
ORD-01774,2022-02-25,CUST82194,Meera Joshi,28,Other,East,Guwahati,Beauty,Hair Oil,2,2223.47,0.28,3201.8,1585.85,71.53,Debit Card,5.0,False,Delivered,10,2022,2,2022-02,2022Q1,Friday,26-35,49.53
ORD-02072,2022-07-03,CUST80210,Arjun Pillai,47,Other,East,Bhubaneswar,Groceries,Sugar,9,402.48,0.34,2390.73,235.12,108.84,Credit Card,5.0,False,Delivered,1,2022,7,2022-07,2022Q3,Sunday,36-50,9.83
ORD-00212,2020-04-02,CUST28918,Amit Gupta,27,Female,Central,Nagpur,Groceries,Flour,3,263.48,0.27,577.02,55.39,77.89,Debit Card,2.0,False,Shipped,3,2020,4,2020-04,2020Q2,Thursday,26-35,9.6
ORD-00984,2021-03-24,CUST55320,Amit Bose,36,Female,West,Ahmedabad,Beauty,Hair Oil,8,1335.25,0.12,9400.16,4980.08,64.56,Net Banking,2.0,False,Cancelled,1,2021,3,2021-03,2021Q1,Wednesday,36-50,52.98
ORD-03746,2024-06-20,CUST06683,Ananya Mishra,19,Female,South,Hyderabad,Groceries,Dal (1kg),9,293.41,0.09,2403.03,353.37,78.57,EMI,5.0,False,Delivered,8,2024,6,2024-06,2024Q2,Thursday,18-25,14.71
ORD-00340,2020-05-27,CUST72613,Kavya Kapoor,35,Other,South,Bangalore,Beauty,Lipstick,9,444.71,0.03,3882.32,3217.96,88.85,UPI,3.0,False,Delivered,6,2020,5,2020-05,2020Q2,Wednesday,26-35,82.89
ORD-03546,2024-03-20,CUST33381,Deepa Kumar,30,Other,East,Guwahati,Electronics,Tablet,6,68505.67,0.28,295944.49,51349.21,111.8,EMI,1.0,False,Delivered,1,2024,3,2024-03,2024Q1,Wednesday,26-35,17.35
ORD-03786,2024-07-04,CUST30148,Vikram Patel,29,Male,West,Ahmedabad,Clothing,T-Shirt,7,3302.83,0.07,21501.42,10582.26,67.27,Debit Card,2.0,False,Shipped,3,2024,7,2024-07,2024Q3,Thursday,26-35,49.22
ORD-03662,2024-05-11,CUST72198,Ritu Shah,22,Female,West,Ahmedabad,Books,Self-Help Book,1,824.98,0.04,791.98,718.2,58.06,EMI,5.0,False,Delivered,3,2024,5,2024-05,2024Q2,Saturday,18-25,90.68
ORD-02558,2023-01-14,CUST46065,Ananya Rao,37,Other,West,Pune,Furniture,Desk,5,9906.71,0.34,32692.14,1816.22,51.63,EMI,3.0,False,Delivered,8,2023,1,2023-01,2023Q1,Saturday,36-50,5.56
ORD-02482,2022-12-13,CUST15107,Pooja Rao,41,Other,South,Kochi,Sports,Football,5,2414.28,0.09,10984.97,492.59,53.13,UPI,4.0,False,Delivered,6,2022,12,2022-12,2022Q4,Tuesday,36-50,4.48
ORD-03377,2023-12-31,CUST63612,Rohan Iyer,49,Male,South,Hyderabad,Electronics,Camera,9,15045.24,0.38,83952.44,9548.15,70.61,Debit Card,1.0,False,Delivered,6,2023,12,2023-12,2023Q4,Sunday,36-50,11.37
ORD-04064,2024-10-28,CUST01728,Vikram Nair,38,Female,South,Bangalore,Groceries,Rice (5kg),10,86.55,0.27,631.81,63.53,71.97,Cash on Delivery,3.0,False,Delivered,5,2024,10,2024-10,2024Q4,Monday,36-50,10.06
ORD-02770,2023-04-14,CUST50030,Karan Patel,35,Male,North,Amritsar,Groceries,Cooking Oil,4,201.51,0.18,660.95,75.38,28.85,EMI,2.0,False,Cancelled,9,2023,4,2023-04,2023Q2,Friday,26-35,11.4
ORD-03629,2024-04-28,CUST18225,Ritu Kumar,35,Female,East,Bhubaneswar,Electronics,Tablet,2,73369.4,0.04,140869.25,40757.28,78.31,EMI,5.0,False,Delivered,3,2024,4,2024-04,2024Q2,Sunday,26-35,28.93
ORD-00792,2020-12-27,CUST76017,Rohan Reddy,39,Male,West,Surat,Clothing,Jacket,3,487.67,0.18,1199.67,342.21,83.7,Cash on Delivery,3.0,False,Delivered,7,2020,12,2020-12,2020Q4,Sunday,36-50,28.53
ORD-01760,2022-02-18,CUST10245,Vikram Mehta,45,Other,Central,Bhopal,Beauty,Sunscreen,3,1152.55,0.19,2800.7,955.16,65.06,Cash on Delivery,1.0,False,Delivered,2,2022,2,2022-02,2022Q1,Friday,36-50,34.1
ORD-01846,2022-03-27,CUST07057,Karan Joshi,30,Female,Central,Bhopal,Electronics,Headphones,2,58913.07,0.37,74230.47,9273.59,54.91,Cash on Delivery,2.0,False,Shipped,3,2022,3,2022-03,2022Q1,Sunday,26-35,12.49
ORD-03700,2024-05-26,CUST90578,Amit Reddy,30,Male,East,Patna,Furniture,Sofa,9,10404.8,0.35,60868.08,24976.75,83.45,Credit Card,1.0,False,Delivered,6,2024,5,2024-05,2024Q2,Sunday,26-35,41.03
ORD-01198,2021-06-24,CUST90801,Vikram Joshi,35,Other,South,Hyderabad,Beauty,Lipstick,8,955.87,0.36,4894.05,2339.64,64.84,Credit Card,2.0,False,Delivered,8,2021,6,2021-06,2021Q2,Thursday,26-35,47.81
ORD-03617,2024-04-22,CUST82513,Meera Nair,29,Male,North,Ludhiana,Electronics,Headphones,10,74580.77,0.23,574271.93,82687.35,42.09,Debit Card,3.0,False,Delivered,10,2024,4,2024-04,2024Q2,Monday,26-35,14.4
ORD-02962,2023-07-07,CUST66452,Rohan Reddy,33,FEMALE,North,Chandigarh,Sports,Yoga Mat,7,8842.83,0.34,40853.87,13120.8,39.72,Credit Card,3.0,False,Delivered,8,2023,7,2023-07,2023Q3,Friday,26-35,32.12
ORD-01908,2022-04-23,CUST76107,Rohan Kumar,34,Other,South,Kochi,Sports,Cycle,3,12939.84,0.06,36490.35,13163.15,55.28,Cash on Delivery,1.0,True,Returned,6,2022,4,2022-04,2022Q2,Saturday,26-35,36.07
ORD-01791,2022-03-04,CUST01822,Priya Reddy,46,Female,West,Ahmedabad,Books,Textbook,9,1062.87,0.06,8991.88,4417.85,54.68,EMI,1.0,False,Delivered,8,2022,3,2022-03,2022Q1,Friday,36-50,49.13
ORD-01345,2021-08-27,CUST45352,Rahul Mehta,35,FEMALE,North,Ludhiana,Electronics,Smartphone,3,59808.51,0.34,118420.85,13600.78,53.15,EMI,3.0,False,Delivered,4,2021,8,2021-08,2021Q3,Friday,26-35,11.49
ORD-01806,2022-03-10,CUST55100,Rohan Rao,44,Male,West,Pune,Electronics,Laptop,8,33693.65,0.27,196770.92,26410.1,80.85,EMI,4.0,False,Delivered,4,2022,3,2022-03,2022Q1,Thursday,36-50,13.42
ORD-01817,2022-03-15,CUST33739,Vikram Iyer,33,Other,North,Chandigarh,Books,Textbook,10,1209.42,0.39,7377.46,4575.74,31.85,Credit Card,3.0,False,Delivered,6,2022,3,2022-03,2022Q1,Tuesday,26-35,62.02
ORD-02608,2023-02-06,CUST97191,Rahul Kapoor,27,Male,South,Chennai,Clothing,Saree,7,3168.59,0.27,16191.49,4441.73,88.78,UPI,3.0,False,Delivered,9,2023,2,2023-02,2023Q1,Monday,26-35,27.43
ORD-03745,2024-06-20,CUST90657,Nisha Rao,35,Male,East,Kolkata,Books,Self-Help Book,7,1488.69,0.23,8024.04,5456.52,50.25,Cash on Delivery,5.0,False,Shipped,8,2024,6,2024-06,2024Q2,Thursday,26-35,68.0
ORD-00825,2021-01-13,CUST51985,Sunita Rao,27,Female,North,Amritsar,Clothing,Kurta,4,2117.62,0.34,5590.52,1716.37,33.13,Credit Card,5.0,False,Delivered,7,2021,1,2021-01,2021Q1,Wednesday,26-35,30.7
ORD-02399,2022-11-04,CUST55942,Meera Singh,46,Other,South,Kochi,Electronics,Headphones,8,45292.92,0.39,221029.45,23511.04,58.92,Credit Card,4.0,False,Delivered,6,2022,11,2022-11,2022Q4,Friday,36-50,10.64
ORD-00991,2021-03-28,CUST03567,Shreya Chatterjee,17,Female,North,Amritsar,Clothing,Jacket,4,2764.14,0.15,9398.08,3035.34,56.28,UPI,1.0,False,Delivered,7,2021,3,2021-03,2021Q1,Sunday,18-25,32.3
ORD-03915,2024-08-19,CUST79020,Priya Verma,35,Female,West,Ahmedabad,Clothing,Jacket,1,2372.34,0.22,1850.43,745.68,55.26,UPI,3.0,True,Returned,3,2024,8,2024-08,2024Q3,Monday,26-35,40.3
ORD-00937,2021-02-28,CUST46314,Nikhil Gupta,39,Other,West,Ahmedabad,Furniture,Bed Frame,5,20432.76,0.34,67428.11,12694.42,49.26,UPI,4.0,False,Shipped,7,2021,2,2021-02,2021Q1,Sunday,36-50,18.83
ORD-01069,2021-04-29,CUST92885,Nisha Kapoor,32,Female,South,Chennai,Electronics,Tablet,9,18229.89,0.19,132895.9,22099.86,42.76,EMI,2.0,True,Returned,2,2021,4,2021-04,2021Q2,Thursday,26-35,16.63
ORD-03613,2024-04-22,CUST46029,Shreya Sharma,24,Other,East,Bhubaneswar,Beauty,Lipstick,10,1772.45,0.25,13293.38,8733.22,67.29,UPI,5.0,False,Delivered,5,2024,4,2024-04,2024Q2,Monday,18-25,65.7
ORD-03744,2024-06-19,CUST99332,Priya Shah,31,Male,West,Ahmedabad,Sports,Football,10,2344.7,0.37,14771.61,8412.79,44.13,Debit Card,3.0,False,Delivered,1,2024,6,2024-06,2024Q2,Wednesday,26-35,56.95
ORD-01018,2021-04-04,CUST44454,Arjun Mehta,32,Other,Central,Bhopal,Beauty,Face Cream,4,1615.32,0.23,4975.19,2423.94,39.79,Debit Card,3.0,False,Delivered,8,2021,4,2021-04,2021Q2,Sunday,26-35,48.72
ORD-02461,2022-12-03,CUST40699,Aarav Iyer,39,Female,North,Delhi,Furniture,Wardrobe,10,8976.94,0.1,80792.46,14335.73,53.25,UPI,5.0,False,Delivered,3,2022,12,2022-12,2022Q4,Saturday,36-50,17.74
ORD-03162,2023-10-01,CUST64139,Aarav Reddy,45,Other,West,Ahmedabad,Clothing,Saree,4,3292.57,0.28,9482.6,3813.16,38.43,UPI,2.0,True,Returned,2,2023,10,2023-10,2023Q4,Sunday,36-50,40.21
ORD-00408,2020-06-25,CUST53614,Aditya Bhat,25,Other,North,Chandigarh,Clothing,Saree,1,338.51,0.27,247.11,73.93,31.18,UPI,4.0,False,Delivered,9,2020,6,2020-06,2020Q2,Thursday,18-25,29.92
ORD-03774,2024-06-30,CUST67934,Shreya Verma,35,MALE,South,Kochi,Electronics,Smartphone,7,65719.06,0.19,372627.07,73500.33,74.03,Cash on Delivery,4.0,False,delivered,5,2024,6,2024-06,2024Q2,Sunday,26-35,19.72
ORD-03936,2024-08-26,CUST41339,Nikhil Reddy,34,Other,North,Amritsar,Beauty,Face Cream,10,1495.3,0.02,14653.94,8864.04,49.29,Net Banking,5.0,False,Delivered,3,2024,8,2024-08,2024Q3,Monday,26-35,60.49
ORD-00332,2020-05-24,CUST41074,Vikram Kumar,15,Female,East,Guwahati,Groceries,Flour,9,156.95,0.25,1059.41,125.48,101.17,Debit Card,3.0,False,delivered,7,2020,5,2020-05,2020Q2,Sunday,18-25,11.84
ORD-03979,2024-09-11,CUST11949,Rohan Iyer,31,Female,Central,Bhopal,Books,Biography,10,1101.37,0.36,7048.77,4181.57,53.45,EMI,5.0,False,Delivered,10,2024,9,2024-09,2024Q3,Wednesday,26-35,59.32
ORD-02583,2023-01-28,CUST12302,Ananya Bose,36,Other,East,Bhubaneswar,Clothing,Kurta,2,3753.91,0.2,6006.26,1157.2,78.02,UPI,5.0,False,Delivered,4,2023,1,2023-01,2023Q1,Saturday,36-50,19.27
ORD-00168,2020-03-15,CUST93790,Nisha Singh,33,Female,Central,Indore,Clothing,Jeans,2,344.95,0.01,683.0,315.71,45.42,UPI,3.0,False,Delivered,3,2020,3,2020-03,2020Q1,Sunday,26-35,46.22
ORD-03195,2023-10-14,CUST34227,Karan Verma,31,Female,South,Hyderabad,Beauty,Sunscreen,10,1369.42,0.0,13694.2,6057.11,77.84,Net Banking,1.0,False,Cancelled,1,2023,10,2023-10,2023Q4,Saturday,26-35,44.23
ORD-03568,2024-03-29,CUST25934,Ananya Patel,23,Other,North,Chandigarh,Beauty,Hair Oil,1,1431.02,0.25,1073.26,657.95,43.1,Debit Card,2.0,False,Cancelled,7,2024,3,2024-03,2024Q1,Friday,18-25,61.3
ORD-03574,2024-04-01,CUST89268,Sanjay Bose,30,Other,North,Ludhiana,Furniture,Wardrobe,6,17399.76,0.22,81430.88,33401.93,68.4,UPI,4.0,False,Delivered,6,2024,4,2024-04,2024Q2,Monday,26-35,41.02
ORD-00297,2020-05-10,CUST79842,Aditya Sharma,26,Other,West,Mumbai,Sports,Yoga Mat,7,2073.13,0.36,9287.62,1902.76,39.27,UPI,3.0,True,Returned,2,2020,5,2020-05,2020Q2,Sunday,26-35,20.49
ORD-01214,2021-07-02,CUST35473,Rahul Iyer,26,Male,North,Amritsar,Sports,Cycle,3,9622.05,0.13,25113.55,7201.38,38.22,Credit Card,1.0,False,Delivered,6,2021,7,2021-07,2021Q3,Friday,26-35,28.68
ORD-00576,2020-09-15,CUST60901,Amit Mishra,38,male,North,Delhi,Furniture,Bookshelf,10,2950.98,0.23,22722.55,3847.48,-4.29,Credit Card,3.0,False,delivered,9,2020,9,2020-09,2020Q3,Tuesday,36-50,16.93
ORD-00320,2020-05-20,CUST42313,Karan Das,35,Other,North,Chandigarh,Furniture,Chair,1,5675.07,0.05,5391.32,1926.22,53.4,Credit Card,1.0,True,Returned,4,2020,5,2020-05,2020Q2,Wednesday,26-35,35.73
ORD-04068,2024-10-29,CUST38940,Aditya Kumar,35,Male,Central,Nagpur,Furniture,Desk,1,15458.12,0.11,13757.73,3718.13,49.57,EMI,2.0,True,Returned,5,2024,10,2024-10,2024Q4,Tuesday,26-35,27.03
ORD-00831,2021-01-15,CUST89108,Ananya Kumar,41,Other,North,Ludhiana,Clothing,Dress,3,1065.38,0.01,3164.18,658.85,38.14,Debit Card,2.0,False,Delivered,3,2021,1,2021-01,2021Q1,Friday,36-50,20.82
ORD-00663,2020-10-28,CUST83467,Shreya Rao,41,Other,West,Pune,Groceries,Dal (1kg),1,462.13,0.38,286.52,21.71,65.96,EMI,3.0,True,Returned,10,2020,10,2020-10,2020Q4,Wednesday,36-50,7.58
ORD-01197,2021-06-23,CUST79216,Arjun Mehta,25,Female,South,Bangalore,Clothing,Jeans,2,1500.45,0.33,2010.6,625.12,70.56,EMI,1.0,False,Delivered,9,2021,6,2021-06,2021Q2,Wednesday,18-25,31.09
ORD-03301,2023-11-29,CUST23165,Rohan Kumar,35,Female,West,Pune,Furniture,Chair,6,9674.09,0.13,50498.75,10521.95,82.91,Credit Card,5.0,False,Delivered,4,2023,11,2023-11,2023Q4,Wednesday,26-35,20.84
ORD-01301,2021-08-10,CUST03306,Meera Iyer,34,Female,West,Pune,Clothing,Dress,6,851.31,0.03,4954.62,2057.43,55.78,Cash on Delivery,3.0,False,Delivered,1,2021,8,2021-08,2021Q3,Tuesday,26-35,41.53
ORD-02652,2023-02-21,CUST68660,Nisha Kumar,33,Other,North,Chandigarh,Electronics,Headphones,1,23168.24,0.12,20388.05,1911.92,65.2,Credit Card,2.0,False,Cancelled,2,2023,2,2023-02,2023Q1,Tuesday,26-35,9.38
ORD-03334,2023-12-13,CUST68810,Karan Bose,37,Male,North,Ludhiana,Books,Comic Book,2,478.86,0.24,727.87,256.04,27.77,Credit Card,5.0,True,Returned,2,2023,12,2023-12,2023Q4,Wednesday,36-50,35.18
ORD-03776,2024-07-01,CUST73430,Sanjay Nair,33,Female,South,Hyderabad,Electronics,Laptop,7,51364.38,0.29,255280.97,43544.12,63.03,Credit Card,4.0,True,Returned,5,2024,7,2024-07,2024Q3,Monday,26-35,17.06
ORD-00536,2020-08-24,CUST36425,Nikhil Bose,20,Female,North,Ludhiana,Clothing,Jacket,10,3376.68,0.25,25325.1,7511.03,52.49,EMI,2.0,False,Delivered,6,2020,8,2020-08,2020Q3,Monday,18-25,29.66
ORD-02061,2022-06-28,CUST88965,Nisha Nair,28,male,East,Patna,Sports,Dumbbells,10,6754.43,0.27,49307.34,13614.67,90.67,UPI,2.0,True,Returned,5,2022,6,2022-06,2022Q2,Tuesday,26-35,27.61
ORD-01588,2021-12-10,CUST52878,Karan Das,25,Female,East,Patna,Furniture,Bookshelf,1,22660.17,0.02,22206.97,4052.14,91.15,Cash on Delivery,4.0,False,Pending,10,2021,12,2021-12,2021Q4,Friday,18-25,18.25
